source_id,legacy_work_key,original_path,section_no,heading,start_line,end_line,role,role_confidence,split_required,section_sha1
LS-WS-0544,,system/policies/weekly_swing/06_WS_PARAMSET_VALIDATOR_SPEC.md,11,H. Contract Cohesion Rule,123,130,STRATEGY,HIGH,YES,0296825D1AB185718889064A7012C857B04D6626
LS-WS-0544,,system/policies/weekly_swing/06_WS_PARAMSET_VALIDATOR_SPEC.md,12,I. Supporting Fixtures,131,144,IMPLEMENTATION,HIGH,YES,8034A97441E61E09B5859EE43D53877E347CB105
LS-WS-0544,,system/policies/weekly_swing/06_WS_PARAMSET_VALIDATOR_SPEC.md,13,Final Validator Rule,145,148,STRATEGY,HIGH,YES,7FC26B4A236EFEDA2F258D34F7D9BFF0A6259E80
LS-WS-0544,,system/policies/weekly_swing/06_WS_PARAMSET_VALIDATOR_SPEC.md,14,J. R2 Entry-Quality Catalog Validation,149,165,STRATEGY,HIGH,YES,F3C794CBA1BDE153388A1B9C873E7C7082B0CFEF
LS-WS-0544,,system/policies/weekly_swing/06_WS_PARAMSET_VALIDATOR_SPEC.md,15,K. C171-R1 Optional Upper-Bound Validation,166,195,STRATEGY,HIGH,YES,61DB037F4FB24CC848D24E5F2CD7893D4BE9E11A
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,YES,C8DD59A474B878169E4DC533814B80FC7468FE36
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,1,Purpose,3,6,STRATEGY,HIGH,YES,9F7CDB753EBDEB19368C3F423C779C1654A176B7
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,2,Scope,7,14,STRATEGY,HIGH,YES,C1889EC454C8AA618AE079731E4D40747C81EF2D
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,3,A. Active Reason-Code Contract,15,97,STRATEGY,HIGH,YES,3010671AB8F33E7AC4A53E9252E81E1808DC3A49
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,4,Recommendation Reason-Code Usage Rules,98,103,STRATEGY,HIGH,YES,57C2D63AB9E35CB6D2AD1459FD64F0CAE281E03C
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,5,Recommendation Hash Boundary,104,173,STRATEGY,HIGH,YES,EFC6B3DC3EA14904F08FD5367708D12D15218FFE
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,6,B. Hash Contract,174,203,STRATEGY,HIGH,YES,32EC1B68ABFB49F38B88F44EC28C3A069C5923A7
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,7,C. Verification Vectors,204,207,STRATEGY,HIGH,YES,3AB7531B6A70959D6FCC399486EDAC08C9D52CEE
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,8,D. Relationship to Seed SQL,208,211,STRATEGY,HIGH,YES,30CF5D0F55AD361292746B7075052158250082D1
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,9,Final Rule,212,215,STRATEGY,HIGH,YES,69CBF9A57EFE44E7A6DCD1371F78B8A40A128262
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,10,Recommendation Reason Codes Sync Note,216,221,IMPLEMENTATION,HIGH,YES,BA63E62619BA47B51D86932CF3C148CDADC5B9C9
LS-WS-0545,,system/policies/weekly_swing/07_WS_REASON_CODES_AND_HASH.md,11,E. R2/C01 IS-Only Calibration Reason Codes,222,241,IMPLEMENTATION,HIGH,YES,E6AD77B190A5D71B379B52072E7159BD72954C9A
LS-WS-0546,,system/policies/weekly_swing/08_WS_PLAN_ALGORITHM.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,NO,C395084E597BFF926FCFABE4E5129AB6F074FB13
LS-WS-0546,,system/policies/weekly_swing/08_WS_PLAN_ALGORITHM.md,1,Purpose,3,8,STRATEGY,HIGH,NO,1BD53E53509786BA4A7C26DDCBEC1428FE1AE0E4
LS-WS-0546,,system/policies/weekly_swing/08_WS_PLAN_ALGORITHM.md,2,Scope,9,28,STRATEGY,HIGH,NO,E10F2CDAA5844C372208AABE519FF2980B004974
LS-WS-0546,,system/policies/weekly_swing/08_WS_PLAN_ALGORITHM.md,3,Canonical PLAN Pipeline (LOCKED),29,40,STRATEGY,HIGH,NO,5DA7F3A100122ABC7885785665DF34924405AF17
LS-WS-0546,,system/policies/weekly_swing/08_WS_PLAN_ALGORITHM.md,4,Boundary Note — PLAN vs RECOMMENDATION,41,49,STRATEGY,HIGH,NO,CEE2F380F6AFBEF1F726F403F1B0B761665C1D53
LS-WS-0546,,system/policies/weekly_swing/08_WS_PLAN_ALGORITHM.md,5,Relationship to Downstream Layers,50,57,STRATEGY,HIGH,NO,EC7DA309ACE0CC808B4578D054DD985855C64286
LS-WS-0546,,system/policies/weekly_swing/08_WS_PLAN_ALGORITHM.md,6,C171 Remediation Guard Extension,58,65,STRATEGY,HIGH,NO,47C610DAFF8BE3C59B6DD6A411A7F37CF7917BC4
LS-WS-0546,,system/policies/weekly_swing/08_WS_PLAN_ALGORITHM.md,7,Final Rules,66,72,STRATEGY,HIGH,NO,384E26653446A4BF87C93D2E9B78117C936D1748
LS-WS-0547,,system/policies/weekly_swing/09_WS_DYNAMIC_SELECTION_DETERMINISTIC.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,NO,A08FD279E6677E8B7AE030DFE5FDD4854602BAC9
LS-WS-0547,,system/policies/weekly_swing/09_WS_DYNAMIC_SELECTION_DETERMINISTIC.md,1,Scope,3,14,STRATEGY,HIGH,NO,95FCE54C2B6D9AB6EA7B2913F91E3C99281CF04D
LS-WS-0547,,system/policies/weekly_swing/09_WS_DYNAMIC_SELECTION_DETERMINISTIC.md,2,Boundary Note — Dynamic Selection vs Recommendation,15,25,STRATEGY,HIGH,NO,7F04974E1E8E1D52BC719888AB3136D5213EDE82
LS-WS-0547,,system/policies/weekly_swing/09_WS_DYNAMIC_SELECTION_DETERMINISTIC.md,3,Relationship to Recommendation,26,31,STRATEGY,HIGH,NO,B89C184867202C20906914E43AF6DF70B0CCD49E
LS-WS-0547,,system/policies/weekly_swing/09_WS_DYNAMIC_SELECTION_DETERMINISTIC.md,4,Tie-Breaker Rule,32,37,STRATEGY,HIGH,NO,9024D30DCF340BC01537F6F66F0395AE954F3CE7
LS-WS-0547,,system/policies/weekly_swing/09_WS_DYNAMIC_SELECTION_DETERMINISTIC.md,5,C171 Optional TOP Score-Cap Semantics,38,50,STRATEGY,HIGH,NO,7122DFB84D4B62998B8A188FD65C80D508D9F5D8
LS-WS-0547,,system/policies/weekly_swing/09_WS_DYNAMIC_SELECTION_DETERMINISTIC.md,6,Final Rules,51,57,STRATEGY,HIGH,NO,F0A615EEEB5A4E2C160134D05986EDAAD89EBBD6
LS-WS-0548,,system/policies/weekly_swing/10_WS_CONFIRM_OVERLAY.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,YES,827E292A766E8F1C628700F807DC23371B416C5F
LS-WS-0548,,system/policies/weekly_swing/10_WS_CONFIRM_OVERLAY.md,1,Purpose,3,10,STRATEGY,HIGH,YES,05C1BC154E5C24D8ED84BB9DE23D2F55CAB0EE80
LS-WS-0548,,system/policies/weekly_swing/10_WS_CONFIRM_OVERLAY.md,2,Scope,11,19,STRATEGY,HIGH,YES,B956ACE3C7EFE3744A896975F297A73F659AC6AE
LS-WS-0548,,system/policies/weekly_swing/10_WS_CONFIRM_OVERLAY.md,3,Step 1 — Bind Immutable PLAN Result,20,27,STRATEGY,HIGH,YES,5260ECE93333C19C7E30D065BF98B2D27C0E4F61
LS-WS-0548,,system/policies/weekly_swing/10_WS_CONFIRM_OVERLAY.md,4,Step 2 — Relationship to RECOMMENDATION,28,38,STRATEGY,HIGH,YES,A1F97407BA526D148D1D93C058D8D36F4579E2EF
LS-WS-0548,,system/policies/weekly_swing/10_WS_CONFIRM_OVERLAY.md,5,Step 3 — Evaluate Overlay Conditions per Item,39,42,STRATEGY,HIGH,YES,A225115B2B8FEA2C3CC54E5A2A388FB659EA5FF4
LS-WS-0548,,system/policies/weekly_swing/10_WS_CONFIRM_OVERLAY.md,6,Step 4 — Confirm Result Semantics,43,53,STRATEGY,HIGH,YES,16F1EB1F9123B465CAE80742D3633E8EB7BC53DB
LS-WS-0548,,system/policies/weekly_swing/10_WS_CONFIRM_OVERLAY.md,7,Strictness Boundary (LOCKED),54,62,STRATEGY,HIGH,YES,B4D533EE52F1F913C93C7C99F124041A747E7B4D
LS-WS-0548,,system/policies/weekly_swing/10_WS_CONFIRM_OVERLAY.md,8,Final Rules,63,72,STRATEGY,HIGH,YES,FB01794F59016F4CB9AB86492CFEB54FA357ACCD
LS-WS-0548,,system/policies/weekly_swing/10_WS_CONFIRM_OVERLAY.md,9,Confirm Overlay Foundation Output Reason Codes,73,86,IMPLEMENTATION,HIGH,YES,CB5D0C4B273BE1350C451F24D71D5015F2F19B79
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,NO,3881FA0ACEEFAB5F82424ADF63DD8FF91BD858A0
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,1,Purpose,3,6,STRATEGY,HIGH,NO,1426947087BFD668A5A5E8AC17477F995D91EE44
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,2,Scope,7,20,STRATEGY,HIGH,NO,3F10352183770AC0F69A7F166921BEBF108C1ED2
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,3,Upstream Boundary,21,33,STRATEGY,HIGH,NO,90F9A721C01AC13B63DFCC30CDA0BDC7B8902938
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,4,Runtime Usage Constraint (LOCKED),34,41,STRATEGY,HIGH,NO,7D9D7CC94DC1B44E55C8EC988590DD88DDFF4955
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,5,Table A — `watchlist_confirm_snapshots`,42,74,STRATEGY,HIGH,NO,36078EE63D7C2E0411CDB2B0FB7C843038B30994
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,6,Table B — `watchlist_confirm_snapshot_items`,75,109,STRATEGY,HIGH,NO,B2AC9B7264C4CC3441AFC92C37A367DEF5E3AC3D
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,7,Header-to-Item Integrity Rules (LOCKED),110,117,STRATEGY,HIGH,NO,518D93307C0C962DA972861BEB8F634270C416EB
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,8,Freshness Companion Rule (LOCKED),118,124,STRATEGY,HIGH,NO,97106D78F0645B3F5F76110E42FAB2D2CA8D4979
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,9,Runtime Consumption Mapping (LOCKED),125,134,STRATEGY,HIGH,NO,295B8F3EC0E8EFED9845C0DFB1ACFC881FEAB2F4
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,10,What This Document Must Not Be Used For,135,143,STRATEGY,HIGH,NO,500739F551A15A7FA713CA42C40BD3B8EFD64448
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,11,Ownership Rule,144,147,STRATEGY,HIGH,NO,6E491FBACDA9E022BE1D09C5C9912FC9D01E27A7
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,12,Final Rule,148,150,STRATEGY,HIGH,NO,41C3681713F88DE6B1562037F59C25EE9446E4FE
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,0,(preamble/title),1,4,CONTEXT,CONTEXT,YES,027FF9FBEF414DD45AFFAE47CAB173047BC0C293
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,1,Purpose,5,11,STRATEGY,HIGH,YES,50E250B64D4CBE7A2F8570F71A949186070A7D0D
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,2,Scope lock (yang dikerjakan),12,27,STRATEGY,HIGH,YES,6DE6035DA295C6E1DF327F8BCBEB2585DDB24A25
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,3,Proof of BT coverage (LOCKED),28,36,STRATEGY,HIGH,YES,1685BB2FD3F074276BE4F93FA2137E968E54427D
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,4,Universe equivalence (LOCKED),37,46,STRATEGY,HIGH,YES,F26CB392BBBAD857F995A696282F93F0A0F56EF9
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,5,Prerequisites,47,50,STRATEGY,HIGH,YES,6882C5427CAE4472E46E83D534A616A706C197D4
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,6,Inputs,51,54,STRATEGY,HIGH,YES,0BCD8E45E02181BBF44DD098554BC3CFB6DA747F
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,7,Backtest execution assumptions (LOCKED),55,232,STRATEGY,HIGH,YES,6B5D71D2A78D035AE558778EFE84E82D1C195F62
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,8,Process,233,301,STRATEGY,HIGH,YES,C20E8916365CAA34B05437628EFDF2ADF70680B1
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,9,Evaluation metrics sufficiency (LOCKED),302,307,STRATEGY,HIGH,YES,A3C30F9C264E530D706ACE16111C361F7B024E69
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,10,Walk-forward / OOS proof (LOCKED),308,314,STRATEGY,HIGH,YES,C19C6710A612B8143704CD63E4D24DD22A58F223
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,11,Outputs,315,320,STRATEGY,HIGH,YES,F9E788BD0E1213FA1D358BFE1D84675100F26980
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,12,Failure modes,321,323,STRATEGY,HIGH,YES,75A13C4C8368C680E5FA947D25CDC26B92DECD75
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,13,DDL,324,326,IMPLEMENTATION,HIGH,YES,F47FAF3A44639C751543BAC3EA877FB1B7177800
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,14,Universe rule (DET) (LOCKED),327,371,STRATEGY,HIGH,YES,23F9CA6317A1D53C53A60B6D637196903EDC4C72
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,15,Schema: watchlist_bt_universe_ws (AUDIT) (LOCKED),372,396,IMPLEMENTATION,HIGH,YES,D7C9AFA141F2FAB6271C3227C9D05944B43ACBEB
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,16,C171 Real-IS Remediation Catalog and DRAFT-Only Persistence (LOCKED),397,459,IMPLEMENTATION,HIGH,YES,3B7F47CA29D0A7A7829302C9301A7444D025C261
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,17,Next,460,463,STRATEGY,HIGH,YES,664FAE017727BB9D667BBB93B213FD36FE2DBAC7
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,18,"OOS Runtime Gap Closure — Deterministic Grid, Evaluation Identity, and Bounded Reads (LOCKED)",464,540,STRATEGY,HIGH,YES,D8D11633799355A6B5467CA1CBBDA07DB1B587F2
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,19,Canonical grid cross-field projection rule (LOCKED),541,566,STRATEGY,HIGH,YES,851EBCFC109EA6628440B084A48253A5E6B4D3C0
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,20,R2 Catalog Identity and IS-Only Calibration Contract,567,1568,RESEARCH,HIGH,YES,DBBB9B0FC62018D4463955BD26962CF056B572BA
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,21,C171 versioned official IS evidence addendum,1569,1596,EVIDENCE,HIGH,YES,F9AEC4B050E09695481B39D117A6BD6B335B5FFD
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,22,C171 strict canonical IS boundary and evidence population,1597,1605,EVIDENCE,HIGH,YES,674C912A698E9765926015C251E9C4D51A2AADBC
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,23,C171 C01 tick-risk evidence-pipeline repair addendum,1606,1619,EVIDENCE,HIGH,YES,D0758BA009F091F8C131AE6C7D9B6BE4FAAFB7B6
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,24,C171 C01 tick-risk guard adapter enforcement addendum,1620,1641,IMPLEMENTATION,HIGH,YES,7D36E34072463681581F9673B981D0C18FECFE73
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,25,C171 final closure supersession addendum,1642,1658,DECISION,HIGH,YES,09B3BCB34E4E9F28342DEFAA83E37935F25CB7B2
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,26,WS New Strategy R02 official-IS closure addendum,1659,1704,DECISION,HIGH,YES,E82A935A1E6E04295D54E7DD57E743E0A3E35775
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,27,WS Tail Risk S01 official-IS closure addendum,1705,1746,DECISION,HIGH,YES,4374012F086F714EEDA11EC7285F8545FA564E18
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,28,WS Price Quality P01 preregistration addendum,1747,1763,RESEARCH,HIGH,YES,E8C817A00D947067A418F4989EA0D63F195A74F3
LS-WS-0550,,system/policies/weekly_swing/12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,29,WS Price Quality P01 official-IS closure addendum,1764,1799,DECISION,HIGH,YES,9C1F7842F3977E5E6FFF77DA7DFD85DDF44A25E0
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,YES,53F1D4D5EB07E203759BC4914E91475FF8528334
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,1,Scope,3,10,STRATEGY,HIGH,YES,F24D755BFAF48985A0BF8D2A644706A7BAFFFF72
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,2,A. PLAN Runtime Shape Acceptance,11,14,STRATEGY,HIGH,YES,425E17BAAB807CA2F2E424C26F2E5B66D0728B60
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,3,B. RECOMMENDATION Runtime Shape Acceptance,15,26,STRATEGY,HIGH,YES,6A1ABDEDD819EE038B8C7EBC7BB8C6A175966E36
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,4,C. Empty Recommendation Acceptance,27,31,STRATEGY,HIGH,YES,D912CA42A6B2F21ECC9729FC2B6DF3B4B72CD2A9
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,5,D. CONFIRM Runtime Shape Acceptance,32,40,STRATEGY,HIGH,YES,83EF666D2808145F981D7229C2778BC020EE4A8C
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,6,E. Cross-Layer Boundary Acceptance,41,49,STRATEGY,HIGH,YES,68B756B719B17A5DFAE262730FE4DE4A080F6009
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,7,F. Determinism Acceptance,50,56,STRATEGY,HIGH,YES,B998F15EDE81D9B5E6FDB93F724B1B62A4C66878
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,8,G. Published-Price Backtest Runtime Acceptance,57,73,STRATEGY,HIGH,YES,BC8056154F09F192494B96CAA449AC962EFC2801
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,9,Final Rules,74,82,STRATEGY,HIGH,YES,AB5FB64351810C8BA9176A2F55699CA6ADC8FBC6
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,10,OOS runtime gap-closure test additions,83,95,STRATEGY,HIGH,YES,44ACC73610B33F45ED8F3B6D6808BA01C81A990C
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,11,OOS grid paramset compatibility,96,103,STRATEGY,HIGH,YES,EE44A3BBC9325237D84E04A8EBE9F4EAE35BA6F7
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,12,R2 Entry-Quality IS-Only Calibration Additions,104,122,RESEARCH,HIGH,YES,1059C16B11F04A3D80B230A6A3BAD25E389DA165
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,13,C01 Downside/Stability IS-Only Implementation Additions,123,135,STRATEGY,HIGH,YES,31EFEBB147A66E3DD410013239FB121F6998D667
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,14,C01 IS Failure Drilldown Payload Additions,136,151,STRATEGY,HIGH,YES,E24253B0DDC2F6A9BD9A68C03D7B0AA6C7DEEA04
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,15,C171 Immutable Real-IS Remediation DRAFT Catalog Additions,152,164,STRATEGY,HIGH,YES,E54A808C1F94EDD9C5506053718B36E8F4CEC7D3
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,16,C171 Final Closure and Separate New-Strategy Research,165,175,DECISION,HIGH,YES,085FF08E34BFD0EB8F0D91620EEE8FC721742A42
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,17,WS New Strategy R02 Closure,176,189,DECISION,HIGH,YES,B9BD2A96C9A5A9FE4F1A0BD80D4BF1A30DE88FD8
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,18,WS Tail Risk S01 Closure,190,211,DECISION,HIGH,YES,A4EE1EE8C8A2208C3D4662DCF756FF1A46882CFF
LS-WS-0551,,system/policies/weekly_swing/13_WS_CONTRACT_TEST_CHECKLIST.md,19,WS Price Quality P01 Closure,212,231,DECISION,HIGH,YES,8C0F780DEE7B1823DF245F85F8A029CFAAD5E2AA
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,NO,F8179441CB56660B211DA74232561CBABF36A63F
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,1,Purpose,3,8,STRATEGY,HIGH,NO,70C31106E127DC892260111A097E93BD225F1542
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,2,Scope,9,12,STRATEGY,HIGH,NO,97B584AF5BDB20B17C4EE0970CA1529F14FDA0CF
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,3,Inputs,13,17,STRATEGY,HIGH,NO,BF3037F92E0F1FF08B92D591D2E4AEFC252CDA91
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,4,Outputs,18,22,STRATEGY,HIGH,NO,D778FA520A01CEBC6F79624B57835DC69482F500
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,5,Prerequisites,23,27,STRATEGY,HIGH,NO,9216EA735A5EC5EF22AF234F5BB59DCD6037D0F7
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,6,1) Rule of Coverage (LOCKED),28,38,STRATEGY,HIGH,NO,B36DC1B9580628C6601A58D8691C07485673C89C
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,7,2) Official Coverage Artifacts (LOCKED),39,50,STRATEGY,HIGH,NO,E60538D0E993DA4A313FA5609C0AA6551D976AAE
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,8,3) Coverage Matrix Minimum (LOCKED),51,68,STRATEGY,HIGH,NO,3555ACDC1E41E7DBAD141A8E1D8EB27EA7175163
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,9,4) Required Coverage Semantics,69,88,STRATEGY,HIGH,NO,4F7972EBFA06785A9D26198418FBA265CF6E5CEC
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,10,5) Pick-to-Cutoff Integrity Rule (LOCKED),89,95,STRATEGY,HIGH,NO,9199E1D14757AC708FF5864305689B18AEB72A9E
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,11,6) Missing Coverage Classes,96,110,STRATEGY,HIGH,NO,C1371C2F82D84678882B978D36741B29990C0D32
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,12,7) Acceptance Rule (LOCKED),111,117,STRATEGY,HIGH,NO,9815AAF7434C9AAA1AA1E03AE4813D2F34C1284C
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,13,8) Test Anchor,118,121,STRATEGY,HIGH,NO,F8D534D6D3C19751F6002E5DEB79D111ADB4E028
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,14,Next,122,124,STRATEGY,HIGH,NO,51BE9A37276120016317F94DD68938A2A45B5C5D
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,15,9) Implemented minimum grid mapping for chronological OOS calibration,125,146,STRATEGY,HIGH,NO,1E1827758E892EDB2A14DDC260B0EE9FF8554EE7
LS-WS-0553,,system/policies/weekly_swing/15_WS_UNIVERSE_EQUIVALENCE_CONTRACT_LOCKED.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,YES,D4465D58A4A09AFDB63017877A9BDD0C22E281CF
