document_id,document_path,document_role,legacy_source_id,strategy_authority_id
MD-DOC-00624,records/history/archive/semantic/LX-MD-0034-GOV-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00625,records/history/archive/semantic/LX-MD-0034-GOV-02_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00626,records/history/archive/semantic/LX-MD-0034-IMP-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00627,records/history/archive/semantic/LX-MD-0034-IMP-02_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00628,records/history/archive/semantic/LX-MD-0034-IMP-03_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00629,records/history/archive/semantic/LX-MD-0035-CTX-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00630,records/history/archive/semantic/LX-MD-0035-CTX-02_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00631,records/history/archive/semantic/LX-MD-0035-CTX-03_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00632,records/history/archive/semantic/LX-MD-0035-CTX-04_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00633,records/history/archive/semantic/LX-MD-0035-CTX-05_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00634,records/history/archive/semantic/LX-MD-0035-FND-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00635,records/history/archive/semantic/LX-MD-0035-FND-02_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00636,records/history/archive/semantic/LX-MD-0035-FND-03_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00637,records/history/archive/semantic/LX-MD-0035-GOV-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00638,records/history/archive/semantic/LX-MD-0035-IMP-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00639,records/history/archive/semantic/LX-MD-0035-IMP-02_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00640,records/history/archive/semantic/LX-MD-0035-RES-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00641,records/history/archive/semantic/LX-MD-0035-RES-02_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00642,records/history/archive/semantic/LX-MD-0035-RES-03_MARKET_DATA_PRODUCTION_PROOF_PACK.md,HISTORY,LS-MD-0035,
MD-DOC-00643,records/history/archive/semantic/LX-MD-0036-CTX-01_OPERATIONAL_READINESS_INVENTORY.md,HISTORY,LS-MD-0036,
MD-DOC-00644,records/history/archive/semantic/LX-MD-0036-IMP-01_OPERATIONAL_READINESS_INVENTORY.md,HISTORY,LS-MD-0036,
MD-DOC-00645,records/history/archive/semantic/LX-MD-0036-RES-01_OPERATIONAL_READINESS_INVENTORY.md,HISTORY,LS-MD-0036,
MD-DOC-00646,records/history/archive/semantic/LX-MD-0037-CTX-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,HISTORY,LS-MD-0037,
MD-DOC-00647,records/history/archive/semantic/LX-MD-0037-CTX-02_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,HISTORY,LS-MD-0037,
MD-DOC-00648,records/history/archive/semantic/LX-MD-0037-CTX-03_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,HISTORY,LS-MD-0037,
MD-DOC-00649,records/history/archive/semantic/LX-MD-0037-CTX-04_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,HISTORY,LS-MD-0037,
MD-DOC-00650,records/history/archive/semantic/LX-MD-0037-CTX-05_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,HISTORY,LS-MD-0037,
MD-DOC-00651,records/history/archive/semantic/LX-MD-0037-FND-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,HISTORY,LS-MD-0037,
MD-DOC-00652,records/history/archive/semantic/LX-MD-0037-IMP-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,HISTORY,LS-MD-0037,
MD-DOC-00653,records/history/archive/semantic/LX-MD-0037-IMP-02_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,HISTORY,LS-MD-0037,
MD-DOC-00654,records/history/archive/semantic/LX-MD-0037-RES-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,HISTORY,LS-MD-0037,
MD-DOC-00655,records/history/archive/semantic/LX-MD-0038-CTX-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,HISTORY,LS-MD-0038,
MD-DOC-00656,records/history/archive/semantic/LX-MD-0038-CTX-02_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,HISTORY,LS-MD-0038,
MD-DOC-00657,records/history/archive/semantic/LX-MD-0038-CTX-03_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,HISTORY,LS-MD-0038,
MD-DOC-00658,records/history/archive/semantic/LX-MD-0038-CTX-04_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,HISTORY,LS-MD-0038,
MD-DOC-00659,records/history/archive/semantic/LX-MD-0038-FND-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,HISTORY,LS-MD-0038,
MD-DOC-00660,records/history/archive/semantic/LX-MD-0038-GOV-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,HISTORY,LS-MD-0038,
MD-DOC-00661,records/history/archive/semantic/LX-MD-0038-IMP-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,HISTORY,LS-MD-0038,
MD-DOC-00662,records/history/archive/semantic/LX-MD-0038-IMP-02_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,HISTORY,LS-MD-0038,
MD-DOC-00663,records/history/archive/semantic/LX-MD-0038-RES-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,HISTORY,LS-MD-0038,
MD-DOC-00664,records/history/archive/semantic/LX-MD-0039-CTX-01_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00665,records/history/archive/semantic/LX-MD-0039-CTX-02_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00666,records/history/archive/semantic/LX-MD-0039-CTX-03_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00667,records/history/archive/semantic/LX-MD-0039-CTX-04_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00668,records/history/archive/semantic/LX-MD-0039-FND-01_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00669,records/history/archive/semantic/LX-MD-0039-FND-02_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00670,records/history/archive/semantic/LX-MD-0039-FND-03_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00671,records/history/archive/semantic/LX-MD-0039-GOV-01_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00672,records/history/archive/semantic/LX-MD-0039-IMP-01_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00673,records/history/archive/semantic/LX-MD-0039-IMP-02_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00674,records/history/archive/semantic/LX-MD-0039-RES-01_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00675,records/history/archive/semantic/LX-MD-0039-RES-02_PRODUCTION_VALIDATION_INVENTORY.md,HISTORY,LS-MD-0039,
MD-DOC-00676,records/history/archive/semantic/LX-MD-0040-CTX-01_READ_SIDE_CONSUMER_SURFACE_FINAL_SWEEP_INVENTORY.md,HISTORY,LS-MD-0040,
MD-DOC-00677,records/history/archive/semantic/LX-MD-0040-CTX-02_READ_SIDE_CONSUMER_SURFACE_FINAL_SWEEP_INVENTORY.md,HISTORY,LS-MD-0040,
MD-DOC-00678,records/history/archive/semantic/LX-MD-0040-CTX-03_READ_SIDE_CONSUMER_SURFACE_FINAL_SWEEP_INVENTORY.md,HISTORY,LS-MD-0040,
MD-DOC-00679,records/history/archive/semantic/LX-MD-0040-FND-01_READ_SIDE_CONSUMER_SURFACE_FINAL_SWEEP_INVENTORY.md,HISTORY,LS-MD-0040,
MD-DOC-00680,records/history/archive/semantic/LX-MD-0040-FND-02_READ_SIDE_CONSUMER_SURFACE_FINAL_SWEEP_INVENTORY.md,HISTORY,LS-MD-0040,
MD-DOC-00681,records/history/archive/semantic/LX-MD-0040-FND-03_READ_SIDE_CONSUMER_SURFACE_FINAL_SWEEP_INVENTORY.md,HISTORY,LS-MD-0040,
MD-DOC-00682,records/history/archive/semantic/LX-MD-0040-IMP-01_READ_SIDE_CONSUMER_SURFACE_FINAL_SWEEP_INVENTORY.md,HISTORY,LS-MD-0040,
MD-DOC-00683,records/history/archive/semantic/LX-MD-0040-IMP-02_READ_SIDE_CONSUMER_SURFACE_FINAL_SWEEP_INVENTORY.md,HISTORY,LS-MD-0040,
MD-DOC-00684,records/history/archive/semantic/LX-MD-0042-CTX-01_REPLAY_DETERMINISM_RUNTIME_PROOF_INVENTORY.md,HISTORY,LS-MD-0042,
MD-DOC-00685,records/history/archive/semantic/LX-MD-0042-FND-01_REPLAY_DETERMINISM_RUNTIME_PROOF_INVENTORY.md,HISTORY,LS-MD-0042,
MD-DOC-00686,records/history/archive/semantic/LX-MD-0043-CTX-01_REPLAY_HISTORICAL_DETERMINISM_HARDENING_INVENTOR.md,HISTORY,LS-MD-0043,
MD-DOC-00687,records/history/archive/semantic/LX-MD-0043-CTX-02_REPLAY_HISTORICAL_DETERMINISM_HARDENING_INVENTOR.md,HISTORY,LS-MD-0043,
MD-DOC-00688,records/history/archive/semantic/LX-MD-0043-GOV-01_REPLAY_HISTORICAL_DETERMINISM_HARDENING_INVENTOR.md,HISTORY,LS-MD-0043,
MD-DOC-00689,records/history/archive/semantic/LX-MD-0043-IMP-01_REPLAY_HISTORICAL_DETERMINISM_HARDENING_INVENTOR.md,HISTORY,LS-MD-0043,
MD-DOC-00690,records/history/archive/semantic/LX-MD-0043-IMP-02_REPLAY_HISTORICAL_DETERMINISM_HARDENING_INVENTOR.md,HISTORY,LS-MD-0043,
MD-DOC-00691,records/history/archive/semantic/LX-MD-0043-IMP-03_REPLAY_HISTORICAL_DETERMINISM_HARDENING_INVENTOR.md,HISTORY,LS-MD-0043,
MD-DOC-00692,records/history/archive/semantic/LX-MD-0044-CTX-01_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00693,records/history/archive/semantic/LX-MD-0044-CTX-02_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00694,records/history/archive/semantic/LX-MD-0044-CTX-03_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00695,records/history/archive/semantic/LX-MD-0044-CTX-04_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00696,records/history/archive/semantic/LX-MD-0044-CTX-05_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00697,records/history/archive/semantic/LX-MD-0044-CTX-06_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00698,records/history/archive/semantic/LX-MD-0044-CTX-07_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00699,records/history/archive/semantic/LX-MD-0044-FND-01_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00700,records/history/archive/semantic/LX-MD-0044-GOV-01_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00701,records/history/archive/semantic/LX-MD-0044-GOV-02_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00702,records/history/archive/semantic/LX-MD-0044-GOV-03_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00703,records/history/archive/semantic/LX-MD-0044-IMP-01_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00704,records/history/archive/semantic/LX-MD-0044-IMP-02_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00705,records/history/archive/semantic/LX-MD-0044-RES-01_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00706,records/history/archive/semantic/LX-MD-0044-RES-02_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00707,records/history/archive/semantic/LX-MD-0044-RES-03_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00708,records/history/archive/semantic/LX-MD-0044-RES-04_AUDIT_FINAL_STATE.md,HISTORY,LS-MD-0044,
MD-DOC-00709,records/history/archive/semantic/LX-MD-0045-CTX-01_ORDERS_01_04_IMPLEMENTATION_EVIDENCE_2026_08_03.md,HISTORY,LS-MD-0045,
MD-DOC-00710,records/history/archive/semantic/LX-MD-0045-CTX-02_ORDERS_01_04_IMPLEMENTATION_EVIDENCE_2026_08_03.md,HISTORY,LS-MD-0045,
MD-DOC-00711,records/history/archive/semantic/LX-MD-0045-GOV-01_ORDERS_01_04_IMPLEMENTATION_EVIDENCE_2026_08_03.md,HISTORY,LS-MD-0045,
MD-DOC-00712,records/history/archive/semantic/LX-MD-0045-IMP-01_ORDERS_01_04_IMPLEMENTATION_EVIDENCE_2026_08_03.md,HISTORY,LS-MD-0045,
MD-DOC-00713,records/history/archive/semantic/LX-MD-0047-CTX-01_SECTOR_IDXIC_AUTHORITY_RECONCILIATION_INVENTORY.md,HISTORY,LS-MD-0047,
MD-DOC-00714,records/history/archive/semantic/LX-MD-0047-CTX-02_SECTOR_IDXIC_AUTHORITY_RECONCILIATION_INVENTORY.md,HISTORY,LS-MD-0047,
MD-DOC-00715,records/history/archive/semantic/LX-MD-0047-CTX-03_SECTOR_IDXIC_AUTHORITY_RECONCILIATION_INVENTORY.md,HISTORY,LS-MD-0047,
MD-DOC-00716,records/history/archive/semantic/LX-MD-0047-CTX-04_SECTOR_IDXIC_AUTHORITY_RECONCILIATION_INVENTORY.md,HISTORY,LS-MD-0047,
MD-DOC-00717,records/history/archive/semantic/LX-MD-0047-IMP-01_SECTOR_IDXIC_AUTHORITY_RECONCILIATION_INVENTORY.md,HISTORY,LS-MD-0047,
MD-DOC-00718,records/history/archive/semantic/LX-MD-0047-IMP-02_SECTOR_IDXIC_AUTHORITY_RECONCILIATION_INVENTORY.md,HISTORY,LS-MD-0047,
MD-DOC-00719,records/history/archive/semantic/LX-MD-0047-RES-01_SECTOR_IDXIC_AUTHORITY_RECONCILIATION_INVENTORY.md,HISTORY,LS-MD-0047,
MD-DOC-00720,records/history/archive/semantic/LX-MD-0047-RES-02_SECTOR_IDXIC_AUTHORITY_RECONCILIATION_INVENTORY.md,HISTORY,LS-MD-0047,
MD-DOC-00721,records/history/archive/semantic/LX-MD-0053-GOV-01_WEEKLY_SWING_PRIORITY1_INDICATOR_EXTENSION_INVEN.md,HISTORY,LS-MD-0053,
MD-DOC-00722,records/history/archive/semantic/LX-MD-0053-GOV-02_WEEKLY_SWING_PRIORITY1_INDICATOR_EXTENSION_INVEN.md,HISTORY,LS-MD-0053,
MD-DOC-00723,records/history/archive/semantic/LX-MD-0053-GOV-03_WEEKLY_SWING_PRIORITY1_INDICATOR_EXTENSION_INVEN.md,HISTORY,LS-MD-0053,
MD-DOC-00724,records/history/archive/semantic/LX-MD-0053-IMP-01_WEEKLY_SWING_PRIORITY1_INDICATOR_EXTENSION_INVEN.md,HISTORY,LS-MD-0053,
MD-DOC-00725,records/history/archive/semantic/LX-MD-0053-IMP-02_WEEKLY_SWING_PRIORITY1_INDICATOR_EXTENSION_INVEN.md,HISTORY,LS-MD-0053,
MD-DOC-00726,records/history/archive/semantic/LX-MD-0174-CTX-01_COMMAND_SURFACE_SAFETY_INVENTORY.md,HISTORY,LS-MD-0174,
MD-DOC-00727,records/history/archive/semantic/LX-MD-0174-FND-01_COMMAND_SURFACE_SAFETY_INVENTORY.md,HISTORY,LS-MD-0174,
MD-DOC-00728,records/history/archive/semantic/LX-MD-0174-GOV-01_COMMAND_SURFACE_SAFETY_INVENTORY.md,HISTORY,LS-MD-0174,
MD-DOC-00729,records/history/archive/semantic/LX-MD-0174-IMP-01_COMMAND_SURFACE_SAFETY_INVENTORY.md,HISTORY,LS-MD-0174,
MD-DOC-00730,records/history/archive/semantic/LX-MD-0179-CTX-01_05_BACKFILL.md,HISTORY,LS-MD-0179,
MD-DOC-00731,records/history/archive/semantic/LX-MD-0179-CTX-02_05_BACKFILL.md,HISTORY,LS-MD-0179,
MD-DOC-00732,records/history/archive/semantic/LX-MD-0179-CTX-03_05_BACKFILL.md,HISTORY,LS-MD-0179,
MD-DOC-00733,records/history/archive/semantic/LX-MD-0179-CTX-04_05_BACKFILL.md,HISTORY,LS-MD-0179,
MD-DOC-00734,records/history/archive/semantic/LX-MD-0179-CTX-05_05_BACKFILL.md,HISTORY,LS-MD-0179,
MD-DOC-00735,records/history/archive/semantic/LX-MD-0179-CTX-06_05_BACKFILL.md,HISTORY,LS-MD-0179,
MD-DOC-00736,records/history/archive/semantic/LX-MD-0179-GOV-01_05_BACKFILL.md,HISTORY,LS-MD-0179,
MD-DOC-00737,records/history/archive/semantic/LX-MD-0179-IMP-01_05_BACKFILL.md,HISTORY,LS-MD-0179,
MD-DOC-00738,records/history/archive/semantic/LX-MD-0179-IMP-02_05_BACKFILL.md,HISTORY,LS-MD-0179,
MD-DOC-00739,records/history/archive/semantic/LX-MD-0179-IMP-03_05_BACKFILL.md,HISTORY,LS-MD-0179,
MD-DOC-00740,records/history/archive/semantic/LX-MD-0197-FND-01_LOGGING_TRACEABILITY_REASON_CODES_INVENTORY.md,HISTORY,LS-MD-0197,
MD-DOC-00741,records/history/archive/semantic/LX-MD-0197-GOV-01_LOGGING_TRACEABILITY_REASON_CODES_INVENTORY.md,HISTORY,LS-MD-0197,
MD-DOC-00742,records/history/archive/semantic/LX-MD-0197-IMP-01_LOGGING_TRACEABILITY_REASON_CODES_INVENTORY.md,HISTORY,LS-MD-0197,
MD-DOC-00743,records/history/archive/semantic/LX-MD-0197-IMP-02_LOGGING_TRACEABILITY_REASON_CODES_INVENTORY.md,HISTORY,LS-MD-0197,
MD-DOC-00744,records/history/archive/semantic/LX-MD-0201-CTX-01_OPS_ENVIRONMENT_BASELINE.md,HISTORY,LS-MD-0201,
MD-DOC-00745,records/history/archive/semantic/LX-MD-0201-GOV-01_OPS_ENVIRONMENT_BASELINE.md,HISTORY,LS-MD-0201,
MD-DOC-00746,records/history/archive/semantic/LX-MD-0201-IMP-01_OPS_ENVIRONMENT_BASELINE.md,HISTORY,LS-MD-0201,
MD-DOC-00747,records/history/archive/semantic/LX-MD-0208-GOV-01_RUN_PUBLICATION_POINTER_LINKAGE_INVENTORY.md,HISTORY,LS-MD-0208,
MD-DOC-00748,records/history/archive/semantic/LX-MD-0208-IMP-01_RUN_PUBLICATION_POINTER_LINKAGE_INVENTORY.md,HISTORY,LS-MD-0208,
MD-DOC-00749,records/history/archive/semantic/LX-MD-0211-GOV-01_TRADING_STATUS_NON_EXCLUSION_CLEAR_PATCH.md,HISTORY,LS-MD-0211,
MD-DOC-00750,records/history/archive/semantic/LX-MD-0211-IMP-01_TRADING_STATUS_NON_EXCLUSION_CLEAR_PATCH.md,HISTORY,LS-MD-0211,
MD-DOC-00751,records/history/archive/semantic/LX-MD-0211-IMP-02_TRADING_STATUS_NON_EXCLUSION_CLEAR_PATCH.md,HISTORY,LS-MD-0211,
MD-DOC-00752,records/history/archive/semantic/LX-MD-0212-CTX-01_TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE.md,HISTORY,LS-MD-0212,
MD-DOC-00753,records/history/archive/semantic/LX-MD-0212-FND-01_TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE.md,HISTORY,LS-MD-0212,
MD-DOC-00754,records/history/archive/semantic/LX-MD-0212-GOV-01_TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE.md,HISTORY,LS-MD-0212,
MD-DOC-00755,records/history/archive/semantic/LX-MD-0213-CTX-01_TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_.md,HISTORY,LS-MD-0213,
MD-DOC-00756,records/history/archive/semantic/LX-MD-0213-CTX-02_TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_.md,HISTORY,LS-MD-0213,
MD-DOC-00757,records/history/archive/semantic/LX-MD-0213-CTX-03_TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_.md,HISTORY,LS-MD-0213,
MD-DOC-00758,records/history/archive/semantic/LX-MD-0213-GOV-01_TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_.md,HISTORY,LS-MD-0213,
MD-DOC-00759,records/history/archive/semantic/LX-MD-0213-IMP-01_TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_.md,HISTORY,LS-MD-0213,
MD-DOC-00760,records/history/archive/semantic/LX-MD-0239-CTX-01_Behavioral_Test_Coverage_Inventory.md,HISTORY,LS-MD-0239,
MD-DOC-00761,records/history/archive/semantic/LX-MD-0239-GOV-01_Behavioral_Test_Coverage_Inventory.md,HISTORY,LS-MD-0239,
MD-DOC-00762,records/history/archive/semantic/LX-MD-0239-IMP-01_Behavioral_Test_Coverage_Inventory.md,HISTORY,LS-MD-0239,
MD-DOC-00763,records/history/archive/semantic/LX-MD-0239-IMP-02_Behavioral_Test_Coverage_Inventory.md,HISTORY,LS-MD-0239,
MD-DOC-00764,records/history/archive/semantic/LX-MD-0241-CTX-01_Contract_Tests_Specification.md,HISTORY,LS-MD-0241,
MD-DOC-00765,records/history/archive/semantic/LX-MD-0241-IMP-01_Contract_Tests_Specification.md,HISTORY,LS-MD-0241,
MD-DOC-00766,records/history/archive/semantic/LX-MD-0243-GOV-01_Db_Integrity_Constraint_Inventory.md,HISTORY,LS-MD-0243,
MD-DOC-00767,records/history/archive/semantic/LX-MD-0243-IMP-01_Db_Integrity_Constraint_Inventory.md,HISTORY,LS-MD-0243,
MD-DOC-00768,records/history/archive/semantic/LX-MD-0243-IMP-02_Db_Integrity_Constraint_Inventory.md,HISTORY,LS-MD-0243,
MD-DOC-00769,records/history/archive/semantic/LX-MD-0246-IMP-01_Golden_Fixture_Catalog_LOCKED.md,HISTORY,LS-MD-0246,
MD-DOC-00770,records/history/archive/semantic/LX-MD-0252-CTX-01_PHPUNIT_TEST_MATRIX.md,HISTORY,LS-MD-0252,
MD-DOC-00771,records/history/archive/semantic/LX-MD-0252-CTX-02_PHPUNIT_TEST_MATRIX.md,HISTORY,LS-MD-0252,
MD-DOC-00772,records/history/archive/semantic/LX-MD-0252-IMP-01_PHPUNIT_TEST_MATRIX.md,HISTORY,LS-MD-0252,
MD-DOC-00773,records/history/archive/semantic/LX-MD-0252-IMP-02_PHPUNIT_TEST_MATRIX.md,HISTORY,LS-MD-0252,
MD-DOC-00774,records/evidence/E-MD-20260820-02_LEGACY_SEMANTIC_NORMALIZATION_VALIDATION.json,EVIDENCE,,
MD-DOC-00775,records/evidence/MD-B00-A001-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00776,records/evidence/E-MD-B00-A001-001_BASELINE_INVENTORY.md,EVIDENCE,,
MD-DOC-00777,records/evidence/E-MD-B00-A001-002_GATE_AND_SUITE_PROOF.json,EVIDENCE,,
MD-DOC-00778,records/evidence/SC-MD-B00-A001-001_STAGE_CLOSURE_MANIFEST.md,EVIDENCE,,
MD-DOC-00779,development/findings/F-MD-B00-A001-001_DOC_PATH_REBINDING_GAP.md,FINDING,,
MD-DOC-00780,development/findings/F-MD-B00-A001-002_SELF_TEST_ASSERTS_NOTHING.md,FINDING,,
MD-DOC-00781,development/findings/F-MD-B00-A001-003_EXTRACT_SEAL_BOUNDARY.md,FINDING,,
MD-DOC-00782,development/findings/F-MD-B00-A001-004_BASELINE_LOCK_TOOL_INCOMPLETE.md,FINDING,,
MD-DOC-00783,records/evidence/MD-B01-A001-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00784,records/evidence/E-MD-B01-A001-001_SCOPE_BOUNDARY_REVALIDATION.json,EVIDENCE,,
MD-DOC-00785,development/findings/F-MD-B01-A001-001_MATRIX_REQUIREMENT_ASSIGNMENT_DEFECT.md,FINDING,,
MD-DOC-00786,records/evidence/MD-B01-A002-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00787,records/evidence/E-MD-B01-A002-001_DATE_DRIVEN_AND_PROVIDER_ABSTRACTION.json,EVIDENCE,,
MD-DOC-00788,records/evidence/MD-B01-A003-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00789,records/evidence/E-MD-B01-A003-001_ACTIVATION_AND_TERMINOLOGY_CLAIMS.json,EVIDENCE,,
MD-DOC-00790,development/findings/F-MD-B01-A003-001_ALIAS_MEANING_REPETITION_GAP.md,FINDING,,
MD-DOC-00791,records/evidence/MD-B03-A001-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00792,records/evidence/E-MD-B03-A001-001_DEPENDENCY_REMEDIATION.json,EVIDENCE,,
MD-DOC-00793,records/evidence/MD-B00-A002-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00794,development/implementation/CI-MD-B00-A002-001_GOVERNANCE_REENTRY.md,IMPLEMENTATION_GUIDANCE,,
MD-DOC-00795,records/evidence/E-MD-B00-A002-001_GOVERNANCE_REENTRY.json,EVIDENCE,,
MD-DOC-00796,records/evidence/SC-MD-B00-A002-001_STAGE_CLOSURE_MANIFEST.md,EVIDENCE,,
MD-DOC-00797,records/evidence/E-MD-B03-A001-002_POST_RESTORATION_DATABASE_PROOF.json,EVIDENCE,,
MD-DOC-00798,records/evidence/MD-B01-A004-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00799,development/implementation/CI-MD-B01-A004-001_TRACEABILITY_REDERIVATION.md,IMPLEMENTATION_GUIDANCE,,
MD-DOC-00800,records/evidence/E-MD-B01-A004-001_TRACEABILITY_REDERIVATION.json,EVIDENCE,,
MD-DOC-00801,authority/governance/RUNTIME_ARTIFACT_AND_GOVERNED_EVIDENCE_STANDARD.md,GOVERNANCE,,
MD-DOC-00802,development/findings/F-MD-20260821-03_RUNTIME_ARTIFACT_GOVERNANCE_GAP.md,FINDING,,
MD-DOC-00803,records/evidence/E-MD-20260821-03_RUNTIME_ARTIFACT_GOVERNANCE_AUDIT.json,EVIDENCE,,
MD-DOC-00804,records/decisions/D-MD-20260821-03_RUNTIME_ARTIFACT_GOVERNANCE_ADOPTION.md,DECISION,,
MD-DOC-00805,records/evidence/MD-B01-A005-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
