legacy_source_id,original_path,original_sha1,current_primary_path,current_role,source_storage_policy,current_verification_effect,notes,semantic_audit_status,split_extract_count,split_index
LS-MD-0235,system/SYSTEM_OWNERSHIP_MAP.md,36ED5710A68ED464C1E2CC7DD066AF755D6170F0,development/implementation/guides/system/SYSTEM_OWNERSHIP_MAP.md,IMPLEMENTATION_GUIDANCE,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0236,system/SYSTEM_PUBLICATION_AND_CORRECTION_OVERVIEW.md,16730123BA314C68A83164A4B51E562AB954E563,development/implementation/guides/system/SYSTEM_PUBLICATION_AND_CORRECTION_OVERVIEW.md,IMPLEMENTATION_GUIDANCE,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0237,system/SYSTEM_READ_ORDER.md,4D54B05B88918B10DB33F4A2FC6CFC5AE996888D,development/implementation/guides/system/SYSTEM_READ_ORDER.md,IMPLEMENTATION_GUIDANCE,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0238,system/SYSTEM_RUNTIME_FLOW.md,39728B686D03C376850E70825211C7F08905D11B,development/implementation/guides/system/SYSTEM_RUNTIME_FLOW.md,IMPLEMENTATION_GUIDANCE,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0239,tests/Behavioral_Test_Coverage_Inventory.md,742C746586E0501E4D5B9983BCDE37F7B3DFC30F,,SPLIT_LEGACY_SOURCE,REMOVED_AFTER_FULL_SEMANTIC_SPLIT,HISTORICAL_ONLY,100% exact source-range coverage sealed in LEGACY_SPLIT_INDEX.csv and LEGACY_SPLIT_RECONSTRUCTION_INDEX.csv,FULL_SPLIT_SEALED,7,LEGACY_SPLIT_INDEX.csv
LS-MD-0240,tests/Contract_Test_Matrix_LOCKED.md,1D581BF5714A80FC0B36C7CD99B137367F4CA48E,development/implementation/tests/specs/Contract_Test_Matrix_LOCKED.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0241,tests/Contract_Tests_Specification.md,AC585FDD0F64F74D1BDDB9F511D8D24A57C87147,,SPLIT_LEGACY_SOURCE,REMOVED_AFTER_FULL_SEMANTIC_SPLIT,HISTORICAL_ONLY,100% exact source-range coverage sealed in LEGACY_SPLIT_INDEX.csv and LEGACY_SPLIT_RECONSTRUCTION_INDEX.csv,FULL_SPLIT_SEALED,4,LEGACY_SPLIT_INDEX.csv
LS-MD-0242,tests/Correction_Lifecycle_Safety_Test_Matrix.md,EEE9521E90D6D9E06BFB7093235F4E97353D4310,development/implementation/tests/specs/Correction_Lifecycle_Safety_Test_Matrix.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0243,tests/Db_Integrity_Constraint_Inventory.md,F8EC0B923A05E4141D9FEF6A1E71E132AA698D5B,,SPLIT_LEGACY_SOURCE,REMOVED_AFTER_FULL_SEMANTIC_SPLIT,HISTORICAL_ONLY,100% exact source-range coverage sealed in LEGACY_SPLIT_INDEX.csv and LEGACY_SPLIT_RECONSTRUCTION_INDEX.csv,FULL_SPLIT_SEALED,5,LEGACY_SPLIT_INDEX.csv
LS-MD-0244,tests/Executed_Proof_Admission_Criteria_LOCKED.md,6C8B093EFB0D6FD007AE21BC2BBCDF4E1C84BF21,development/implementation/tests/specs/Executed_Proof_Admission_Criteria_LOCKED.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0245,tests/Fixture_Package_Manifest_LOCKED.md,055D00113312642F65B30EBEB7CB23650308E660,development/implementation/tests/specs/Fixture_Package_Manifest_LOCKED.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0246,tests/Golden_Fixture_Catalog_LOCKED.md,A8B066831AF122E436D973046A48DE4166C5D642,,SPLIT_LEGACY_SOURCE,REMOVED_AFTER_FULL_SEMANTIC_SPLIT,HISTORICAL_ONLY,100% exact source-range coverage sealed in LEGACY_SPLIT_INDEX.csv and LEGACY_SPLIT_RECONSTRUCTION_INDEX.csv,FULL_SPLIT_SEALED,2,LEGACY_SPLIT_INDEX.csv
LS-MD-0247,tests/Golden_Fixture_Examples_LOCKED.md,3EEC1C7EA4D097844457225A9F313C989DF26E31,development/implementation/tests/specs/Golden_Fixture_Examples_LOCKED.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0248,tests/Golden_Fixtures_Specification.md,E477B4291D088BC2B7604C24348FFC83D9218CFB,development/implementation/tests/specs/Golden_Fixtures_Specification.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0249,tests/Indicator_Expected_Output_Oracle_LOCKED.md,373E60F861147D65825EF62A8040596BB02CB0ED,development/implementation/tests/specs/Indicator_Expected_Output_Oracle_LOCKED.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0250,tests/Indicator_Test_Vectors_LOCKED.md,C87062FC05E604353D61071688573115D33FBB8B,development/implementation/tests/specs/Indicator_Test_Vectors_LOCKED.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0251,tests/Negative_Test_Catalog_LOCKED.md,1A8A5F74D03C5A689EDC37964ACBDD04075E0C25,development/implementation/tests/specs/Negative_Test_Catalog_LOCKED.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0252,tests/PHPUNIT_TEST_MATRIX.md,FEC9F51F5D950AD3C0DB1B40F3E0D3C4CD966FFA,,SPLIT_LEGACY_SOURCE,REMOVED_AFTER_FULL_SEMANTIC_SPLIT,HISTORICAL_ONLY,100% exact source-range coverage sealed in LEGACY_SPLIT_INDEX.csv and LEGACY_SPLIT_RECONSTRUCTION_INDEX.csv,FULL_SPLIT_SEALED,7,LEGACY_SPLIT_INDEX.csv
LS-MD-0253,tests/README.md,5A6196F7917994AF02140A03ED7C401287420EE2,development/implementation/tests/specs/README.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0254,tests/Test_Coverage_Closure_Contract_LOCKED.md,F1A2827D69129D70DD89CB99331D047E0A9D3435,development/implementation/tests/specs/Test_Coverage_Closure_Contract_LOCKED.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
LS-MD-0255,tests/Test_Implementation_Guidance_LOCKED.md,1AE9555072B8E7C55BC77F082E2FB861D50706D2,development/implementation/tests/specs/Test_Implementation_Guidance_LOCKED.md,IMPLEMENTATION_TEST,MOVED_TO_ROLE_PRIMARY,NOT_ASSESSED_REVALIDATION_REQUIRED,,SINGLE_ROLE_OR_FROZEN,0,
