source_id,original_path,original_sha1,extract_id,extract_role,source_start_line,source_end_line,source_ranges,extract_body_sha1,extract_path,physical_class,current_authority,current_verification_effect,content_policy
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-IMP-06,IMPLEMENTATION,4662,4722,L4662-L4722,3AC69C9F3B49F971A1452C93DFA3A1937FB1EB0D,records/history/archive/semantic/LX-MD-0031-IMP-06_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-IMP-01,IMPLEMENTATION,1,5,L1-L5,27E65A33E89AA2BFBBC51F37284644E8D25C3584,records/history/archive/semantic/LX-MD-0032-IMP-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-CTX-01,CONTEXT,6,33,L6-L33,48BFAF40628D06CA6BC6B289C1AF348D94422147,records/history/archive/semantic/LX-MD-0032-CTX-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-GOV-01,GOVERNANCE,34,40,L34-L40,C6F45AEAD76F50B3C797CB5DC415B456D3E167AE,records/history/archive/semantic/LX-MD-0032-GOV-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-DEC-01,DECISION,41,46,L41-L46,38F8DE60369DF4AB93764787763067AC3BDCF777,records/decisions/legacy/LX-MD-0032-DEC-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-IMP-02,IMPLEMENTATION,47,59,L47-L59,908CBBA2CBFEF7033E28A7C80EFE155095C0CD55,records/history/archive/semantic/LX-MD-0032-IMP-02_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-GOV-02,GOVERNANCE,60,80,L60-L80,7A86C5C89D6DFAD3B87364C59FC3C45E42D91BE3,records/history/archive/semantic/LX-MD-0032-GOV-02_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-CTX-02,CONTEXT,81,94,L81-L94,28C5EE30A8C5E24B40F95A7684677AF760FBB1A1,records/history/archive/semantic/LX-MD-0032-CTX-02_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-IMP-03,IMPLEMENTATION,95,105,L95-L105,FBBBCDA0D20009E4167C3B59005A4AFE75FC457E,records/history/archive/semantic/LX-MD-0032-IMP-03_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-GOV-03,GOVERNANCE,106,112,L106-L112,623AAAE46709C77F344869A9FDB9B73B32A2A8C3,records/history/archive/semantic/LX-MD-0032-GOV-03_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-CTX-03,CONTEXT,113,122,L113-L122,C9709E3CBC8B9E9A594D1889AF053B2FF3845ABC,records/history/archive/semantic/LX-MD-0032-CTX-03_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-EVD-01,EVIDENCE,123,131,L123-L131,296069E02163A9B4F47C4F274A6F63AB5E7B804C,records/evidence/legacy/semantic/LX-MD-0032-EVD-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-CTX-04,CONTEXT,132,150,L132-L150,F41175D9B151DC3A9F0CC8BBEBB11D179053F10D,records/history/archive/semantic/LX-MD-0032-CTX-04_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-EVD-02,EVIDENCE,151,154,L151-L154,C1A9ADAD37E9700B9D2F4E7786DE7CA8CF94BB7D,records/evidence/legacy/semantic/LX-MD-0032-EVD-02_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-CTX-05,CONTEXT,155,163,L155-L163,7D276E5DF599DA95BF8DADF1368D5A8A1527A66A,records/history/archive/semantic/LX-MD-0032-CTX-05_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-FND-01,FINDING,164,168,L164-L168,4F80F50768CA7BB53B085F4DF3A0AE63DA40F5C7,records/history/archive/semantic/LX-MD-0032-FND-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-GOV-04,GOVERNANCE,169,180,L169-L180,0C32B27B6EC5A52500DF0ACA0DAD7D613EFFBA76,records/history/archive/semantic/LX-MD-0032-GOV-04_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-EVD-03,EVIDENCE,181,216,L181-L216,D7FDA0544F9032ACEBD4D2F908B1E7A3ADD28B60,records/evidence/legacy/semantic/LX-MD-0032-EVD-03_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0032,audit/MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,D0BE40DBBA4BFF89D35ED251D64531E8EF56FC39,LX-MD-0032-IMP-04,IMPLEMENTATION,217,245,L217-L245,987C4A88FF390CB016D81F0103637FCD65667A5A,records/history/archive/semantic/LX-MD-0032-IMP-04_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,LX-MD-0033-IMP-01,IMPLEMENTATION,1,5,L1-L5,413DE4915D2B7E2F8648B266CC86F410616F09D5,records/history/archive/semantic/LX-MD-0033-IMP-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,LX-MD-0033-GOV-01,GOVERNANCE,6,17,L6-L17,55799255555852A719478FEE52324EAEB2482DE6,records/history/archive/semantic/LX-MD-0033-GOV-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,LX-MD-0033-DEC-01,DECISION,18,33,L18-L33,592D1C765030956076E5179F11BF72A169F8FD96,records/decisions/legacy/LX-MD-0033-DEC-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,LX-MD-0033-GOV-02,GOVERNANCE,34,118,L34-L118,385FA14E53356FA5ADC2228C0B06E42AF16F050B,records/history/archive/semantic/LX-MD-0033-GOV-02_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,LX-MD-0033-IMP-02,IMPLEMENTATION,119,135,L119-L135,DD43DB5B623C559C412883258E5842F269AF12CD,records/history/archive/semantic/LX-MD-0033-IMP-02_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,LX-MD-0033-CTX-01,CONTEXT,136,179,L136-L179,29D65461471A10CD00D37E01E11DCC79F52FF004,records/history/archive/semantic/LX-MD-0033-CTX-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,LX-MD-0033-EVD-01,EVIDENCE,180,299,L180-L299,645D2B73D82DDACBF521F24F114A347A9928596A,records/evidence/legacy/semantic/LX-MD-0033-EVD-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,LX-MD-0033-FND-01,FINDING,300,306,L300-L306,8D4AF3C30CA1D36BC51F65A440A96D5709868414,records/history/archive/semantic/LX-MD-0033-FND-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,LX-MD-0033-GOV-03,GOVERNANCE,307,319,L307-L319,F6C23E0962409CEBB5D67BD19FDE03B652A5979B,records/history/archive/semantic/LX-MD-0033-GOV-03_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0033,audit/MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,A63ADB11787063B5198FC2AB1A3E1DA244D95EC8,LX-MD-0033-DEC-02,DECISION,320,334,L320-L334,8BF0AEF2B5122207A9A37B01F2720CB4761A1463,records/decisions/legacy/LX-MD-0033-DEC-02_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-IMP-01,IMPLEMENTATION,1,2,L1-L2,69A3A31C22460B68D0D34D4518DEE2C21064FC32,records/history/archive/semantic/LX-MD-0034-IMP-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-CTX-01,CONTEXT,3,44,L3-L44,692F6C0132881585049D2B555F3AF69ECCF92CA7,records/history/archive/semantic/LX-MD-0034-CTX-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-IMP-02,IMPLEMENTATION,45,50,L45-L50,4D9F2F6A6536D4F44070FA3F933C710599EE0EF4,records/history/archive/semantic/LX-MD-0034-IMP-02_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-CTX-02,CONTEXT,51,79,L51-L79,FCAEB7EFD23F09186BF1176D2762031E9A48B9DF,records/history/archive/semantic/LX-MD-0034-CTX-02_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-DEC-01,DECISION,80,96,L80-L96,E63B5A342B7614B8983B2226184354BB7B95F16D,records/decisions/legacy/LX-MD-0034-DEC-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-CTX-03,CONTEXT,97,474,L97-L474,F0ABF98F468A9FB5F7613FCC811504D4FF0E28D8,records/history/archive/semantic/LX-MD-0034-CTX-03_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-GOV-01,GOVERNANCE,475,501,L475-L501,756BDBFCB2BB50725C3B41223125E09ED9428FC0,records/history/archive/semantic/LX-MD-0034-GOV-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-CTX-04,CONTEXT,502,839,L502-L839,2E85C2214668457DF13F985A397A8508D756B529,records/history/archive/semantic/LX-MD-0034-CTX-04_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-FND-01,FINDING,840,873,L840-L873,2E5BD67242E3ADB1733713D8DEC263A0291DC4AD,records/history/archive/semantic/LX-MD-0034-FND-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-CTX-05,CONTEXT,874,1297,L874-L1297,4868F907CB00B3972A404006C489B5F39B5C35FA,records/history/archive/semantic/LX-MD-0034-CTX-05_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-EVD-01,EVIDENCE,1298,1335,L1298-L1335,8843C2D6EDF7C7385313CA87C4C2A60699A9B1D7,records/evidence/legacy/semantic/LX-MD-0034-EVD-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-CTX-06,CONTEXT,1336,1610,L1336-L1610,ED33F8871ADFC86078AE26906AF3218840268927,records/history/archive/semantic/LX-MD-0034-CTX-06_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-FND-02,FINDING,1611,1625,L1611-L1625,58C9C804B23C12FB426FA33C9EF2534CC4871A4E,records/history/archive/semantic/LX-MD-0034-FND-02_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-CTX-07,CONTEXT,1626,1640,L1626-L1640,1F7EC9EE162FFBE0F50E96DD61BF67AC8199EAC5,records/history/archive/semantic/LX-MD-0034-CTX-07_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-GOV-02,GOVERNANCE,1641,1650,L1641-L1650,D513922C65E55ACE68DD43F45C0563DF742C1FEE,records/history/archive/semantic/LX-MD-0034-GOV-02_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-IMP-03,IMPLEMENTATION,1651,1657,L1651-L1657,83891AB3D9C13D0F9F72A245E2155E62C123A1A0,records/history/archive/semantic/LX-MD-0034-IMP-03_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-CTX-08,CONTEXT,1658,1890,L1658-L1890,A2EFC2EFA1342D96CE9DC55D5E56A749A7DD40EC,records/history/archive/semantic/LX-MD-0034-CTX-08_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-EVD-02,EVIDENCE,1891,1914,L1891-L1914,99F797AFDF5173D8B0DEFCF4BDAE894E6839E287,records/evidence/legacy/semantic/LX-MD-0034-EVD-02_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0034,audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md,53F8C0BDBA19E2AB4F630A31731FDB2210E19CEF,LX-MD-0034-CTX-09,CONTEXT,1915,3183,L1915-L3183,5DC328BB5D8F457D1D6D80F2CDA10F5775DC513A,records/history/archive/semantic/LX-MD-0034-CTX-09_MARKET_DATA_IMPLEMENTATION_LEDGER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-EVD-01,EVIDENCE,1,16,L1-L16,10EE8D29C8E5896C53D5FA9B0E6D78455DE8B852,records/evidence/legacy/semantic/LX-MD-0035-EVD-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-GOV-01,GOVERNANCE,17,37,L17-L37,5ACC42A5D42F72F2B1162E5EFC0F069D390F9B7A,records/history/archive/semantic/LX-MD-0035-GOV-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-EVD-02,EVIDENCE,38,136,L38-L136,9CAC54B5DC45DC4210C03651085EAF874C4E8BF9,records/evidence/legacy/semantic/LX-MD-0035-EVD-02_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-IMP-01,IMPLEMENTATION,137,147,L137-L147,F46EDA92AB63B713947F2816FB716BEA414C2C23,records/history/archive/semantic/LX-MD-0035-IMP-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-EVD-03,EVIDENCE,148,245,L148-L245,AA016DED43CE5EEDA27634ADE30E6E6F88384897,records/evidence/legacy/semantic/LX-MD-0035-EVD-03_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
